,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
584,0,1,138,100.0,100.0,5,63370,0,0,-3,3,277.3,0,0,3,0.5,1.5,2,James,2.0,18,1,74.6,430,False,216.6,0,0,0,0,1215,,2018-01-26T15:01:18Z,47,1,0,0,63370.jpg,1.5,0,0,McClean,0.1,False,14.0,a,19,35,265.0,41,6565,20,10182,23,0.4,8.7,McClean,6
585,0,0,0,0.0,0.0,0,173809,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Jonathan,0.0,0,0,0.0,431,False,0.0,0,0,0,0,0,,2017-08-30T09:33:00Z,45,0,0,0,173809.jpg,0.0,0,0,Leko,0.0,False,45.0,a,19,35,0.0,0,1034,28,4594,30,0.0,0.0,Leko,0
586,3,3,266,100.0,100.0,9,50229,0,0,-6,6,499.4,0,0,3,2.8,3.8,11,Matt,4.3,32,2,120.4,432,False,359.2,0,0,0,0,1997,,2018-01-02T20:01:19Z,54,0,0,0,50229.jpg,2.7,0,0,Phillips,0.5,False,10.0,a,19,35,345.0,78,75489,570,182807,162,0.8,14.4,Phillips,3
587,0,2,70,100.0,100.0,4,195864,0,0,-1,1,64.8,0,0,3,-1.5,-0.5,0,Sam,0.0,7,1,26.3,433,False,102.4,0,0,0,0,534,,2018-04-15T14:01:19Z,44,0,0,0,195864.jpg,2.4,0,0,Field,0.1,False,28.0,a,19,35,95.0,23,21789,5,22115,12,0.0,5.2,Field,3
588,7,6,357,100.0,100.0,8,19151,0,0,-5,5,618.4,0,0,3,1.5,2.5,3,Chris,3.0,21,0,112.8,434,False,390.4,0,0,0,0,1737,,2018-03-10T14:01:18Z,50,0,0,0,19151.jpg,3.1,0,0,Brunt,0.5,False,11.0,a,19,35,118.0,75,128335,51,140300,238,0.6,15.0,Brunt,3
589,3,5,268,100.0,100.0,5,57134,0,0,-5,5,369.6,1,0,4,3.0,4.0,2,Salomón,4.5,47,7,166.6,435,False,427.4,0,0,0,0,2621,,2018-01-02T20:01:19Z,60,0,0,0,57134.jpg,2.9,0,0,Rondón,1.0,False,9.0,a,19,35,882.0,99,123023,2187,168719,2874,0.8,16.5,Rondón,4
590,0,1,80,100.0,100.0,4,49440,0,0,-1,1,105.5,0,0,4,-1.0,0.0,1,Hal,0.5,13,2,48.3,436,False,119.8,0,0,0,0,797,,2018-04-11T18:31:18Z,49,0,0,0,49440.jpg,1.6,1,0,Robson-Kanu,0.4,False,4.0,a,19,35,264.0,31,50866,138,74915,99,0.1,6.3,Robson-Kanu,2
591,1,11,326,100.0,100.0,9,44683,0,0,-7,7,328.0,0,0,4,3.8,4.8,2,Jay,5.3,40,7,169.1,437,False,448.2,0,0,0,0,2657,,2018-01-26T15:01:18Z,53,0,0,0,44683.jpg,3.0,0,0,Rodriguez,2.3,False,19.0,a,19,35,925.0,105,307325,7893,316519,6947,1.0,19.8,Rodriguez,2
592,0,10,602,100.0,100.0,9,77777,0,0,1,-1,99.4,1,0,2,3.0,4.0,8,Ahmed El-Sayed,4.5,53,2,119.9,468,False,913.6,0,0,0,0,3206,,2018-01-26T15:01:18Z,46,0,0,0,77777.jpg,3.0,0,0,Hegazi,17.8,False,26.0,a,19,35,183.0,107,1971101,5340,1556785,15950,1.0,23.3,Hegazi,3
593,0,0,6,0.0,0.0,0,232427,0,0,0,0,20.4,0,0,3,0.0,0.0,0,Rekeem,0.0,0,0,2.7,507,False,6.6,0,0,0,0,20,,2017-08-31T22:22:40Z,45,0,0,0,232427.jpg,1.0,0,0,Harper,0.0,False,34.0,a,19,35,0.0,1,1478,1,2251,1,0.0,0.2,Harper,0
594,0,0,0,0.0,0.0,0,215457,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Kane,0.0,0,0,0.0,508,False,0.0,0,0,0,0,0,Joined Exeter in season-long loan deal,2017-09-04T11:31:15Z,40,0,0,0,215457.jpg,0.0,0,0,Wilson,0.2,False,49.0,u,19,35,0.0,0,15362,4,20177,16,0.0,0.0,Wilson,0
595,2,0,75,100.0,100.0,0,197937,0,0,-6,6,73.9,0,0,3,-1.2,-0.2,0,Oliver,0.3,11,0,22.5,524,False,77.4,0,0,0,0,356,,2017-10-16T23:31:15Z,49,0,0,0,197937.jpg,1.5,0,0,Burke,0.0,False,17.0,a,19,35,75.0,23,4430,6,4158,15,0.1,4.7,Burke,0
596,3,4,247,100.0,100.0,3,73494,0,0,-3,3,215.3,0,0,3,-0.7,0.3,1,Grzegorz,0.8,30,0,57.0,533,False,270.6,0,0,0,0,1570,,2018-02-12T20:01:19Z,47,0,0,0,73494.jpg,2.2,0,0,Krychowiak,0.1,False,20.0,a,19,35,83.0,54,32141,5,28490,39,0.2,11.5,Krychowiak,2
597,0,0,0,,,0,112520,0,0,0,0,0.0,0,0,1,-1.5,-0.5,0,Alex,0.0,0,0,0.0,557,False,0.0,0,0,0,0,0,,,40,0,0,0,112520.jpg,0.0,0,0,Palmer,0.1,False,40.0,a,19,35,0.0,0,13301,74,6183,66,0.0,0.0,Palmer,0
598,0,0,0,0.0,0.0,0,209419,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Max,0.0,0,0,0.0,572,False,0.0,0,0,0,0,0,Season-long loan to Ross County,2018-02-01T10:37:21Z,40,0,0,0,209419.jpg,0.0,0,0,Melbourne,0.0,False,53.0,u,19,35,0.0,0,2713,4,1949,14,0.0,0.0,Melbourne,0
599,0,0,0,,,0,220693,0,0,0,0,0.0,0,0,4,-1.5,-0.5,0,Rayhaan,0.0,0,0,0.0,577,False,0.0,0,0,0,0,0,,,45,0,0,0,220693.jpg,0.0,0,0,Tulloch,0.6,False,55.0,a,19,35,0.0,0,81151,946,44862,731,0.0,0.0,Tulloch,0
600,0,0,0,,,0,232423,0,0,0,0,0.0,0,0,2,-1.5,-0.5,0,Nathan,0.0,0,0,0.0,578,False,0.0,0,0,0,0,0,,,40,0,0,0,232423.jpg,0.0,0,0,Ferguson,0.1,False,64.0,a,19,35,0.0,0,6576,42,3212,64,0.0,0.0,Ferguson,0
601,0,0,0,,,0,185431,0,0,-3,3,0.0,0,0,2,-1.5,-0.5,0,Ali,0.0,0,0,0.0,610,False,0.0,0,0,0,0,0,,,42,0,0,0,185431.jpg,0.0,0,0,Gabr,0.1,False,16.0,a,19,35,0.0,0,6714,41,4627,69,0.0,0.0,Gabr,0
602,0,0,0,,,0,247286,0,0,0,0,0.0,0,0,2,-1.5,-0.5,0,Kyle,0.0,0,0,0.0,624,False,0.0,0,0,0,0,0,,,40,0,0,0,247286.jpg,0.0,0,0,Jameson,0.1,False,56.0,a,19,35,0.0,0,3733,111,1494,73,0.0,0.0,Jameson,0
603,5,10,371,100.0,100.0,5,41464,0,0,0,0,425.1,3,0,3,7.1,2.8,2,Marko,3.8,49,10,204.1,340,False,613.2,0,0,0,0,2051,,2018-02-10T14:01:19Z,70,0,0,0,41464.jpg,4.4,1,0,Arnautovic,6.4,False,7.0,a,20,21,1003.0,124,1432584,23075,1089070,9717,0.5,17.7,Arnautovic,4
604,0,1,292,100.0,100.0,4,60706,0,0,-4,4,0.0,0,0,1,0.1,-0.7,1,Adrián,0.3,28,0,37.1,438,False,371.0,0,0,0,0,1440,,2017-10-20T19:01:16Z,41,0,0,0,60706.jpg,3.1,0,54,San Miguel del Castillo,1.8,False,13.0,a,20,21,0.0,49,264442,2351,174875,3409,0.1,12.0,Adrián,2
605,0,0,0,0.0,0.0,0,32259,0,0,0,0,0.0,0,0,1,0.0,0.0,0,Darren,0.0,0,0,0.0,439,False,0.0,0,0,0,0,0,Transferred to Middlesbrough,2017-07-23T10:05:11Z,45,0,0,0,32259.jpg,0.0,0,0,Randolph,0.0,False,1.0,u,20,21,0.0,0,146,2,997,1,0.0,0.0,Randolph,0
606,2,3,156,0.0,0.0,3,38580,0,0,-3,3,57.8,0,0,2,0.0,0.0,0,Jose,0.0,11,0,33.4,440,False,186.8,0,0,0,0,688,Transferred to Dalian Yifang,2018-02-25T11:19:16Z,47,0,0,0,38580.jpg,4.3,0,0,Fonte,0.8,False,4.0,u,20,21,89.0,34,77180,2,153909,47,0.0,7.2,Fonte,0
607,0,3,198,0.0,0.0,3,8380,0,0,-2,2,25.5,0,0,2,0.0,0.0,0,James,0.0,19,1,44.4,441,False,346.0,0,0,0,0,1047,Hamstring injury - Expected back 05 May,2018-03-22T11:01:17Z,43,0,0,0,8380.jpg,2.9,0,0,Collins,0.2,False,19.0,i,20,21,72.0,35,31662,6,35531,345,0.0,8.1,Collins,3
608,0,3,264,0.0,0.0,5,48717,0,0,-2,2,48.8,0,0,2,0.0,0.0,0,Winston,0.0,27,0,43.6,442,False,322.4,0,0,0,0,1452,Knee injury - Unknown return date,2018-03-03T16:01:17Z,48,0,0,0,48717.jpg,2.5,0,0,Reid,0.6,False,2.0,i,20,21,64.0,42,22081,8,77671,71,0.0,8.8,Reid,5
609,7,10,557,100.0,100.0,8,55459,0,0,-1,1,544.6,0,0,2,5.5,2.0,6,Aaron,3.0,59,1,136.9,443,False,633.4,0,0,0,0,2802,,2018-04-16T19:01:19Z,49,0,0,0,55459.jpg,3.2,0,0,Cresswell,2.4,False,3.0,a,20,21,187.0,105,446809,11520,316200,1590,0.6,21.4,Cresswell,6
610,0,4,461,100.0,100.0,5,40669,0,0,-3,3,81.1,1,0,2,1.5,0.0,0,Angelo,1.0,59,1,83.9,444,False,635.0,0,0,0,0,2610,,2018-04-22T12:31:18Z,42,0,0,0,40669.jpg,2.2,0,0,Ogbonna,3.2,False,21.0,a,20,21,123.0,63,496328,4504,367128,2503,0.2,15.0,Ogbonna,3
611,0,0,41,0.0,0.0,0,113564,0,0,-3,3,37.6,0,0,2,0.0,0.0,0,Sam,0.0,7,0,14.5,445,False,71.0,0,0,0,0,246,Ankle injury - Unknown return date,2018-03-07T13:31:17Z,42,0,0,0,113564.jpg,1.0,0,0,Byram,0.1,False,22.0,i,20,21,36.0,5,3391,3,10740,28,0.0,1.2,Byram,1
612,3,2,308,100.0,100.0,4,105717,0,0,-3,3,268.8,1,0,2,2.5,0.5,1,Arthur,1.5,29,0,73.9,446,False,352.6,0,0,0,0,1692,,2018-01-27T16:31:18Z,42,0,0,0,105717.jpg,2.3,0,0,Masuaku,1.0,False,26.0,a,20,21,118.0,55,213872,2129,168718,1042,0.4,13.1,Masuaku,5
613,0,6,503,100.0,100.0,8,20658,0,0,-1,1,265.5,0,0,2,0.1,-0.7,-2,Pablo,0.3,61,0,89.9,447,False,586.6,0,0,0,0,3019,,2017-12-17T21:31:15Z,49,1,0,0,20658.jpg,2.1,0,0,Zabaleta,1.9,False,5.0,a,20,21,45.0,73,142768,336,225150,918,0.1,14.9,Zabaleta,9
614,0,0,0,0.0,0.0,0,18987,0,0,-2,2,0.0,0,0,3,0.0,0.0,0,Robert,0.0,0,0,0.0,448,False,0.0,0,0,0,0,0,Season-long loan to Aston Villa,2017-08-25T16:01:14Z,58,0,0,0,18987.jpg,0.0,0,0,Snodgrass,0.6,False,11.0,u,20,21,0.0,0,1849,2,233822,17,0.0,0.0,Snodgrass,0
615,0,5,399,100.0,100.0,5,18073,0,0,-2,2,286.8,0,0,3,3.1,0.8,2,Mark,1.8,44,3,84.1,450,False,440.4,0,0,0,0,2130,,2018-01-26T15:31:18Z,53,0,0,0,18073.jpg,2.7,0,0,Noble,0.2,False,16.0,a,20,21,112.0,70,22608,233,27473,135,0.3,13.2,Noble,5
616,3,2,328,100.0,100.0,5,55037,0,0,0,0,247.0,0,0,3,3.1,0.8,2,Cheikhou,1.8,55,2,96.2,451,False,424.2,0,0,0,0,2528,,2018-03-31T13:01:18Z,50,0,0,0,55037.jpg,2.6,0,0,Kouyaté,0.3,False,8.0,a,20,21,293.0,78,78449,450,66813,184,0.4,15.6,Kouyaté,5
617,0,6,267,0.0,0.0,5,59779,0,0,-3,3,131.8,1,0,3,0.0,0.0,0,Pedro,0.0,29,2,60.0,452,False,377.4,0,0,0,0,1558,Knee injury - Unknown return date,2018-01-27T16:31:18Z,42,0,0,0,59779.jpg,2.6,0,0,Obiang,0.7,False,14.0,i,20,21,88.0,53,226935,224,241420,403,0.0,12.6,Obiang,3
618,7,8,393,100.0,100.0,4,86934,0,0,-4,4,557.2,2,0,3,3.1,0.8,2,Manuel,1.8,43,3,143.6,453,False,461.6,0,0,0,0,1790,,2018-04-16T19:01:19Z,66,0,1,0,86934.jpg,3.5,0,0,Lanzini,0.7,False,10.0,a,20,21,416.0,85,240497,844,244839,238,0.3,12.9,Lanzini,4
619,2,1,188,0.0,0.0,7,57531,0,0,-1,1,256.3,0,0,3,0.0,0.0,0,Michail,0.0,23,3,94.6,454,False,296.6,0,0,0,0,1350,Hamstring injury - Unknown return date,2018-03-31T15:01:18Z,74,0,0,0,57531.jpg,3.0,0,0,Antonio,0.2,False,30.0,i,20,21,393.0,62,85874,13,90270,60,0.0,8.4,Antonio,1
620,0,0,0,0.0,0.0,0,44336,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Sofiane,0.0,0,0,0.0,455,False,0.0,0,0,0,0,0,Transferred to Galatasaray,2017-07-30T12:31:11Z,55,0,0,0,44336.jpg,0.0,0,0,Feghouli,0.0,False,7.0,u,20,21,0.0,0,92,0,1434,0,0.0,0.0,Feghouli,0
621,1,0,96,100.0,100.0,2,163526,0,0,-2,2,70.8,0,0,3,5.1,1.8,5,Edimilson,2.8,19,0,21.3,456,False,77.0,0,0,0,0,760,,2017-12-12T14:01:15Z,43,0,0,0,163526.jpg,1.9,0,0,Fernandes,0.2,False,31.0,a,20,21,65.0,23,9835,722,17988,133,0.7,5.3,Fernandes,1
622,1,6,101,100.0,100.0,3,40142,0,0,-3,3,109.7,1,0,4,4.1,1.3,0,Andy,2.3,13,3,56.4,457,False,139.4,0,0,0,0,703,,2018-04-16T19:01:19Z,57,0,0,0,40142.jpg,2.4,1,0,Carroll,0.2,False,9.0,a,20,21,326.0,34,107657,594,104890,444,0.4,6.0,Carroll,5
623,1,1,65,0.0,0.0,0,73889,0,0,0,0,25.1,0,0,4,0.0,0.0,0,Diafra,0.0,11,2,21.2,458,False,77.6,0,0,0,0,294,Transferred to Rennes,2018-01-02T23:01:18Z,55,0,0,0,73889.jpg,1.7,0,0,Sakho,0.1,False,15.0,u,20,21,110.0,24,28599,4,30679,14,0.0,4.4,Sakho,2
624,0,0,0,0.0,0.0,0,176296,0,0,0,0,0.0,0,0,4,0.0,0.0,0,Ashley,0.0,0,0,0.0,459,False,0.0,0,0,0,0,0,Transferred to Middlesbrough,2017-08-02T08:01:11Z,45,0,0,0,176296.jpg,0.0,0,0,Fletcher,0.4,False,24.0,u,20,21,0.0,0,7398,24,36518,72,0.0,0.0,Fletcher,0
625,0,0,0,0.0,0.0,0,148179,0,0,0,0,0.0,0,0,4,0.0,0.0,0,Enner,0.0,0,0,0.0,460,False,0.0,0,0,0,0,0,Transferred to Tigres,2017-07-14T09:13:26Z,50,0,0,0,148179.jpg,0.0,0,0,Valencia,0.0,False,,u,20,21,0.0,0,838,1,2515,1,0.0,0.0,Valencia,0
626,1,3,341,100.0,0.0,4,15749,0,0,-3,3,20.0,1,0,1,3.1,0.0,0,Joe,1.8,39,0,40.2,479,False,382.8,0,0,0,0,1710,,2018-04-24T12:31:17Z,42,0,0,1,15749.jpg,3.1,0,54,Hart,5.8,False,25.0,a,20,21,0.0,59,199764,3363,536783,1768,0.4,14.0,Hart,0
627,2,14,309,100.0,100.0,6,43020,0,0,-3,3,312.4,2,0,4,4.5,1.5,1,Javier,2.5,36,8,115.0,487,False,373.6,0,0,0,0,1537,,2018-04-01T08:01:20Z,67,0,0,0,43020.jpg,3.3,0,0,Hernández Balcázar,7.4,False,17.0,a,20,21,476.0,93,1269844,2235,1946796,2221,0.4,13.9,Chicharito,3
628,0,0,214,100.0,100.0,1,204480,0,0,-1,1,22.1,0,0,2,1.5,0.0,0,Declan,1.0,28,0,30.4,510,False,261.2,0,0,0,0,1151,,2018-01-20T14:01:19Z,44,0,0,0,204480.jpg,1.2,0,0,Rice,0.1,False,41.0,a,20,21,21.0,27,5882,214,3905,65,0.2,6.1,Rice,1
629,0,0,0,,,0,198501,0,0,0,0,0.0,0,0,3,-0.5,-1.0,0,Sead,0.0,0,0,0.0,526,False,0.0,0,0,0,0,0,,,50,0,0,0,198501.jpg,0.0,0,0,Haksabanovic,0.0,False,23.0,a,20,21,0.0,0,826,7,740,7,0.0,0.0,Haksabanovic,0
630,0,0,0,0.0,0.0,0,178867,0,0,0,0,0.0,0,0,4,0.0,0.0,0,Antonio,0.0,0,0,0.0,567,False,0.0,0,0,0,0,0,Season-long loan to Valladolid,2018-02-03T07:53:56Z,50,0,0,0,178867.jpg,0.0,0,0,Martinez Lopez,0.0,False,29.0,u,20,21,0.0,0,5067,5,5119,8,0.0,0.0,Martínez,0
631,0,0,0,,,0,216058,0,0,-1,1,0.0,0,0,3,-0.5,-1.0,0,Domingos,0.0,0,0,0.0,568,False,0.0,0,0,0,0,0,,,44,0,0,0,216058.jpg,0.0,0,0,Quina,0.0,False,36.0,a,20,21,0.0,0,2242,36,1429,28,0.0,0.0,Quina,0
632,0,0,0,,,0,222018,0,0,-1,1,0.0,0,0,3,-0.5,-1.0,0,Ben,0.0,0,0,0.0,573,False,0.0,0,0,0,0,0,,,44,0,0,0,222018.jpg,0.0,0,0,Johnson,0.0,False,53.0,a,20,21,0.0,0,1302,28,867,15,0.0,0.0,Johnson,0
633,0,0,0,,,0,232398,0,0,0,0,0.0,0,0,1,-0.5,-1.0,0,Nathan,0.0,0,0,0.0,574,False,0.0,0,0,0,0,0,,,40,0,0,0,232398.jpg,0.0,0,0,Trott,0.2,False,34.0,a,20,21,0.0,0,12738,212,4598,159,0.0,0.0,Trott,0
634,0,0,0,0.0,0.0,0,156660,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Moses,0.0,0,0,0.0,580,False,0.0,0,0,0,0,0,Season-long loan to Plymouth,2018-02-01T10:38:12Z,45,0,0,0,156660.jpg,0.0,0,0,Makasi,0.0,False,46.0,u,20,21,0.0,0,521,0,423,1,0.0,0.0,Makasi,0
635,0,0,0,0.0,0.0,0,156658,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Reece,0.0,0,0,0.0,596,False,0.0,0,0,0,0,0,Season-long loan to Bolton,2018-02-01T09:31:18Z,40,0,0,0,156658.jpg,0.0,0,0,Burke,0.0,False,32.0,u,20,21,0.0,0,2927,8,1967,23,0.0,0.0,Burke,0
636,0,0,7,,,0,172567,0,0,0,0,0.6,0,0,3,0.1,-0.7,0,Josh,0.3,0,0,0.8,597,False,7.2,0,0,0,0,6,,,45,0,0,0,172567.jpg,1.0,0,0,Cullen,0.0,False,33.0,a,20,21,0.0,2,792,7,489,8,0.1,0.4,Cullen,0
637,1,2,115,,,2,109788,0,0,-5,5,210.8,1,0,3,2.5,0.5,1,João Mário,1.5,13,1,45.7,608,False,113.6,0,0,0,0,751,,,60,0,0,0,109788.jpg,3.0,0,0,Naval Costa Eduardo,0.1,False,18.0,a,20,21,134.0,30,21542,108,15489,346,0.3,5.0,João Mário,0
638,0,0,2,0.0,0.0,0,173792,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Reece,0.0,0,0,0.3,611,False,3.0,0,0,0,0,4,Season-long loan to Borussia Monchengladbach,2018-01-31T17:01:18Z,45,0,0,0,173792.jpg,1.0,0,0,Oxford,0.0,False,35.0,u,20,21,0.0,1,23,1,13,1,0.0,0.2,Oxford,0
639,0,0,4,,,0,167522,0,0,-6,6,0.4,0,0,4,-0.5,-1.0,0,Jordan,0.0,0,0,0.0,622,False,0.0,0,0,0,0,22,,,49,0,0,0,167522.jpg,1.0,0,0,Hugill,0.0,False,12.0,a,20,21,0.0,3,1915,27,1483,14,0.0,0.6,Hugill,0
640,0,0,29,100.0,100.0,0,14075,0,0,-3,3,6.0,0,0,2,0.1,-0.7,0,Patrice,0.3,10,0,5.0,626,False,42.8,0,0,0,0,226,,2018-03-03T14:01:16Z,42,0,0,0,14075.jpg,0.3,0,0,Evra,0.2,False,27.0,a,20,21,0.0,1,17165,225,10450,252,0.1,0.2,Evra,0
641,0,0,0,,,0,195859,0,0,0,0,0.0,0,0,3,-0.5,-1.0,0,Marcus,0.0,0,0,0.0,631,False,0.0,0,0,0,0,0,,,45,0,0,0,195859.jpg,0.0,0,0,Browne,0.0,False,43.0,a,20,21,0.0,0,338,9,178,12,0.0,0.0,Browne,0
642,0,0,0,,,0,179829,0,0,0,0,0.0,0,0,2,-0.5,-1.0,0,Josh,0.0,0,0,0.0,635,False,0.0,0,0,0,0,0,,,40,0,0,0,179829.jpg,0.0,0,0,Pask,0.0,False,39.0,a,20,21,0.0,0,1804,249,557,103,0.0,0.0,Pask,0
643,0,0,0,,,0,179830,0,0,0,0,0.0,0,0,3,-0.5,-1.0,0,Grady,0.0,0,0,0.0,636,False,0.0,0,0,0,0,0,,,45,0,0,0,179830.jpg,0.0,0,0,Diangana,0.0,False,45.0,a,20,21,0.0,0,322,63,127,37,0.0,0.0,Diangana,0
