FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW1Forecast,GW2Forecast,GW3Forecast,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Jonas,Lossl,GLK,HUD,4500000,0,135,3.55263157894737,7.89473684210526E-07,3E-05,0,0,1,58,0,103,0,0,0,0,0,0,0,135,0,0,0,0,11,0,10,0,1,3,0,1,0,2,0,3420,0,0,0,701,Chelsea,Man City,Cardiff City,Everton,Crystal Palace,4.4,3,5,3.5,4.2,2.9,4.1,3.2,4.1,3.9,5,3.9,4.4,4.7,3,3,3.8,4.4,3.2,4.4,3.9,4.4,3.8,4.2,3.7,3.8,3.1,5,4,3.7,3.2,3.5,3.6,3.4,4.6,3.4,3.9,3.7,87.8
Dejan,Lovren,DEF,LIV,5000000,0,110,2.89473684210526,5.78947368421053E-07,2.2E-05,0,0,4,24,0,0,0,2,0,0,0,0,0,110,0,0,0,0,10,0,11,0,1,10.3,0,0,0,0,0,2124,0,0,0,539,West Ham,Crystal Palace,Brighton,Leicester,Tottenham,2.9,2.6,3.5,2.1,2.5,3.3,2.7,2.8,2.3,4.1,2.2,4.1,2.9,3.1,2.3,2.1,2.9,3.6,2.8,2.8,2.2,3,3.1,2.7,2.3,2.7,2.3,3.5,2.6,2.9,3.6,3.1,2.7,3.3,3.6,2.9,2.2,4.1,100.2
Chris,Lowe,DEF,HUD,4500000,0,60,4.34017747806316E-27,9.64483884014035E-34,1.33333333333333E-05,0,0,1,26,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,7,0,0,0.2,0,0,0,0,0,1585,0,0,0,321,Chelsea,Man City,Cardiff City,Everton,Crystal Palace,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
Matthew,Lowton,DEF,BUR,5000000,0,89,2.34210526315789,4.68421052631579E-07,1.78E-05,0,0,1,26,0,0,0,0,0,0,0,0,0,89,0,0,0,0,4,0,8,0,3,0.9,0,0,0,0,0,2295,0,0,0,450,Southampton,Watford,Fulham,Man Utd,Wolverhampton,1.9,2.6,2.9,2.1,2.9,1.9,2.9,2.1,1.5,2.4,1.6,1.5,2,1.8,2.2,2.6,1.8,1.5,2.3,2.1,1.6,3.3,2.1,1.7,2.4,2.1,2.2,1.6,2.3,1.8,1.9,3.3,1.5,3.3,2,2,1.8,2,89
,Lucas Moura,MID,TOT,7000000,0,11,7.95699204311579E-28,1.13671314901654E-34,1.57142857142857E-06,0,0,0,6,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,206,0,0,0,36,Newcastle,Fulham,Man Utd,Watford,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5
Romelu,Lukaku,FWD,MUN,11000000,0,162,4.26315789473684,3.8755980861244E-07,1.47272727272727E-05,0,0,4,26,0,0,0,16,0,0,0,0,0,162,0,0,1,0,18,0,14,0,7,16.6,0,0,0,0,0,2866,0,0,0,593,Leicester,Brighton,Tottenham,Burnley,Watford,5.4,4.7,4.7,4.3,4.4,6.1,4.5,5.3,3.4,5.3,4.8,3.9,5.3,4.6,4.8,6.1,3.8,5.3,5.4,5.6,4.5,3.8,5.5,5.1,4.6,5.3,4.6,4.5,5.5,4,4.7,5.2,5.3,5.3,4.5,4.3,4.5,6.1,273.2
James,Maddison,MID,LEI,6500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,Man Utd,Wolverhampton,Southampton,Liverpool,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gary,Madine,FWD,CAR,4500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,Bournemouth,Newcastle,Huddersfield,Arsenal,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Maguire,DEF,LEI,5500000,0,117,3.07894736842105,5.59808612440191E-07,2.12727272727273E-05,0,0,7,60,0,0,0,2,0,0,0,0,0,117,0,0,0,0,10,0,9,0,4,21,0,0,0,0,0,3420,0,0,0,716,Man Utd,Wolverhampton,Southampton,Liverpool,Bournemouth,2.6,4.4,3,3.4,2.4,3.1,2.5,3.4,2.4,3.1,3.8,3.2,3.2,3.8,3.8,3.4,2.8,3,3,4.4,2.8,3.6,3.8,2.8,3.2,2.7,3.4,3.8,3.2,4.4,2.6,3,2.5,3.1,2.5,3,2.4,3.6,168.8
Riyad,Mahrez,MID,MCI,9000000,0,195,5.13157894736842,5.70175438596491E-07,2.16666666666667E-05,0,0,2,51,0,0,0,12,0,0,0,0,0,195,0,0,0,0,19,0,9,0,13,9.2,0,0,0,0,0,2948,0,0,0,682,Arsenal,Huddersfield,Wolverhampton,Newcastle,Fulham,5.3,6.9,6.4,6.3,7.3,6.4,6.2,4.1,6.6,4.3,6.9,5.4,5.6,6.7,5.6,4.7,7,7.2,6.2,6,5.1,7.3,5.9,5.3,6.3,5.7,6,6.6,5.7,6.6,4.4,6.4,7.3,6.2,5.3,5.6,7.1,5.2,282.6
Ainsley,Maitland-Niles,MID,ARS,4500000,0,25,1.80840728252632E-27,4.01868285005848E-34,5.55555555555556E-06,0,0,1,16,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,3,0,0,0.7,0,0,0,0,0,908,0,0,0,160,Man City,Chelsea,West Ham,Cardiff City,Newcastle,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.8
Scott,Malone,DEF,HUD,4000000,0,41,2.96578794334316E-27,7.41446985835789E-34,1.025E-05,0,0,3,23,0,0,0,0,0,0,0,0,0,41,0,0,0,0,4,0,3,0,1,10.7,0,0,0,0,0,1110,0,0,0,211,Chelsea,Man City,Cardiff City,Everton,Crystal Palace,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5
Sadio,Mane,MID,LIV,9500000,0,147,3.86842105263158,4.07202216066482E-07,1.54736842105263E-05,0,0,3,24,0,0,0,10,0,0,0,0,0,147,0,0,0,0,8,0,15,0,8,12,0,0,0,0,0,2189,0,0,1,499,West Ham,Crystal Palace,Brighton,Leicester,Tottenham,4.4,4.2,4.1,4.1,2.7,4.7,3,2.7,3.9,5.5,3.4,5.5,3.6,4.8,3.7,3.7,3.6,4.8,4.2,4.2,2.1,3.4,4.9,4.9,3.7,4.5,2.8,4.4,4,4.5,4.8,3.5,4,3.8,4.8,4.7,3.4,5.5,238
Javier,Manquillo,DEF,NEW,4500000,0,49,1.28947368421053,2.86549707602339E-07,1.08888888888889E-05,0,0,2,31,0,0,0,0,0,0,0,0,0,49,0,0,0,0,1,0,4,0,1,0.2,0,0,0,0,0,1757,0,0,0,247,Tottenham,Cardiff City,Chelsea,Man City,Arsenal,0.9,1.6,1,0.6,0.7,0.7,0.7,0.6,1.1,0.7,1,0.7,0.6,0.8,0.7,1.8,0.6,1.8,0.7,0.8,0.8,0.7,1.8,0.7,0.6,1.6,0.8,0.8,0.6,0.9,0.6,0.6,0.9,0.6,0.9,0.8,0.9,1.6,45.9
Solomon,March,MID,BHA,5000000,0,74,5.3528855562779E-27,1.07057711125558E-33,1.48E-05,0,0,3,29,0,0,0,1,0,0,0,0,0,74,0,0,0,0,3,0,6,0,3,0.2,0,0,0,0,0,1838,0,0,0,303,Watford,Man Utd,Liverpool,Fulham,Southampton,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.8
Adrian,Mariappa,DEF,WAT,4500000,0,58,1.52631578947368,3.39181286549708E-07,1.28888888888889E-05,0,0,4,43,0,0,0,0,0,0,0,0,0,58,0,0,0,0,2,0,6,0,0,0.3,0,0,0,0,0,2206,0,0,0,378,Brighton,Burnley,Crystal Palace,Tottenham,Man Utd,1.4,0.8,1.2,1.1,1.1,1.9,0.8,1,1.9,1,0.8,1,1.1,0.8,1,0.9,2.2,0.8,1.3,1,0.8,0.9,1.1,0.9,1.1,1.2,1.9,0.9,1,0.8,1.2,0.8,2.2,1,0.8,2.2,1,1,62.8
Anthony,Martial,MID,MUN,7500000,0,125,9.04203641263158E-27,1.20560485501754E-33,1.66666666666667E-05,0,0,1,13,0,0,0,9,0,0,0,0,0,125,0,0,0,0,7,0,9,0,6,1.7,0,0,0,0,0,1572,0,0,0,403,Leicester,Brighton,Tottenham,Burnley,Watford,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.5
Cuco,Martina,DEF,EVE,4500000,0,55,3.97849602155789E-27,8.84110227012865E-34,1.22222222222222E-05,0,0,2,30,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,5,0,2,0.2,0,0,0,0,0,1830,0,0,0,367,Wolverhampton,Southampton,Bournemouth,Huddersfield,West Ham,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.9
Adam,Masina,DEF,WAT,4500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,Brighton,Burnley,Crystal Palace,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arthur,Masuaku,MID,WHU,4500000,0,68,1.78947368421053,3.9766081871345E-07,1.51111111111111E-05,0,0,5,29,0,0,0,0,0,0,0,0,0,68,0,0,0,0,2,0,6,0,3,3.5,0,0,0,0,0,1867,0,0,0,352,Liverpool,Bournemouth,Arsenal,Wolverhampton,Everton,0.9,1.4,1,2.5,1.2,1.1,1,0.9,1,1.2,1.4,1.1,0.9,1,2.5,1.6,2.2,1.4,1.2,1.1,1.2,1.3,1.1,2.2,0.9,1.3,2.5,0.9,1.3,2.2,1.5,1.5,0.9,0.9,1.6,0.9,1.5,1,80.7
Juan,Mata,MID,MUN,6500000,0,100,2.63157894736842,4.04858299595142E-07,1.53846153846154E-05,0,0,1,10,0,0,0,3,0,0,0,0,0,100,0,0,0,0,6,0,15,0,5,0.7,0,0,0,0,0,1919,0,0,0,418,Leicester,Brighton,Tottenham,Burnley,Watford,2.8,1.8,1.9,2,2,3.7,2,2.4,1.6,2.8,2,1.3,2.9,2.2,2.4,3.7,1.3,3.3,2.7,2.6,1.9,1.4,2.3,2.5,2.3,3.3,1.8,2.3,2.7,1.9,1.4,2.5,3.3,2.5,2.2,2.1,2.2,3.7,172.1
Nemanja,Matic,MID,MUN,5000000,0,91,2.39473684210526,4.78947368421053E-07,1.82E-05,0,0,6,26,0,0,0,1,0,0,0,0,0,91,0,0,0,0,3,0,16,0,1,3.6,0,0,0,0,0,3117,0,0,0,576,Leicester,Brighton,Tottenham,Burnley,Watford,2.5,1.5,1.6,1.7,1.7,3.4,1.7,2,1.4,2.4,1.8,1.2,2.5,1.9,2,3.4,1.2,3,2.3,2.2,1.6,1.2,2,2.2,2,3,1.5,2,2.4,1.6,1.2,2.2,3,2.2,1.9,1.8,1.9,3.4,127.9
Joel,Matip,DEF,LIV,5000000,0,81,2.13157894736842,4.26315789473684E-07,1.62E-05,0,0,3,27,0,0,0,1,0,0,0,0,0,81,0,0,0,0,3,0,9,0,0,0.5,0,0,0,0,0,1995,0,0,0,470,West Ham,Crystal Palace,Brighton,Leicester,Tottenham,1.8,1.6,2.3,1.3,1.5,2.1,1.7,1.7,1.4,3,1.3,3,1.8,2,1.4,1.3,1.8,2.6,1.7,1.7,1.3,1.9,2,1.7,1.4,1.7,1.4,2.2,1.6,1.8,2.6,1.9,1.7,2.1,2.6,1.8,1.3,3,78.1
Konstantinos,Mavropanos,DEF,ARS,5000000,0,4,2.8934516520421E-28,5.78690330408421E-35,8E-07,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0.3,0,0,0,0,0,194,0,0,1,41,Man City,Chelsea,West Ham,Cardiff City,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5
Chancel,Mbemba,DEF,NEW,4000000,0,20,1.44672582602105E-27,3.61681456505263E-34,5E-06,0,0,0,11,0,0,0,0,0,0,0,0,0,20,0,0,0,0,3,0,1,0,0,3.3,0,0,0,0,0,670,0,0,0,133,Tottenham,Cardiff City,Chelsea,Man City,Arsenal,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2
James,McArthur,MID,CRY,5000000,0,101,2.65789473684211,5.31578947368421E-07,2.02E-05,0,0,5,35,0,0,0,5,0,0,0,0,0,101,0,0,0,0,9,0,7,0,2,2.3,0,0,0,0,0,2425,0,0,0,416,Fulham,Liverpool,Watford,Southampton,Huddersfield,3.3,1.8,2,2.8,2.2,2.4,2.1,3.8,2.3,2.4,1.6,1.9,1.5,2.6,1.8,2,2.9,1.3,3.8,2.1,3.3,2.5,1.4,2.2,3.8,2.6,2.3,2,2.1,2.3,1.5,2.7,1.9,1.4,1.9,2.8,3.3,2.6,138.9
Alex,McCarthy,GLK,SOU,4500000,0,52,3.76148714765474E-27,8.35886032812164E-34,1.15555555555556E-05,0,0,2,26,0,42,0,0,0,0,0,0,0,52,0,0,0,0,3,0,4,0,0,1.3,0,0,0,0,0,1620,0,0,0,278,Burnley,Everton,Leicester,Crystal Palace,Brighton,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1
James,McCarthy,MID,EVE,4500000,0,6,1.35630546189474E-24,3.01401213754386E-31,1.33333333333333E-06,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,41,Wolverhampton,Southampton,Bournemouth,Huddersfield,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8
Kevin,McDonald,MID,FUL,4500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,Crystal Palace,Tottenham,Burnley,Brighton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam,McQueen,DEF,SOU,4000000,0,14,1.01270807821474E-27,2.53177019553684E-34,3.5E-06,0,0,0,2,0,0,0,0,0,0,0,0,0,14,0,0,0,0,2,0,1,0,0,0.8,0,0,0,0,0,142,0,0,0,49,Burnley,Everton,Leicester,Crystal Palace,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2
Scott,McTominay,MID,MUN,4500000,0,21,1.51906211732211E-27,3.37569359404912E-34,4.66666666666667E-06,0,0,2,3,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,4,0,0,0.6,0,0,0,0,0,629,0,0,0,96,Leicester,Brighton,Tottenham,Burnley,Watford,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2
Ben,Mee,DEF,BUR,5000000,0,90,2.36842105263158,4.73684210526316E-07,1.8E-05,0,0,5,27,0,0,0,0,0,0,0,0,0,90,0,0,0,0,6,0,9,0,0,4.9,0,0,0,0,0,2610,0,0,0,491,Southampton,Watford,Fulham,Man Utd,Wolverhampton,2,2.6,2.9,2.1,2.9,2,2.9,2.1,1.6,2.5,1.6,1.5,2.1,1.9,2.3,2.7,1.8,1.6,2.3,2.1,1.6,3.4,2.1,1.7,2.4,2.2,2.3,1.6,2.3,1.8,2,3.4,1.5,3.4,2,2,1.9,2,117.3
Nathaniel,Mendez-Laing,MID,CAR,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,Bournemouth,Newcastle,Huddersfield,Arsenal,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benjamin,Mendy,DEF,MCI,6000000,0,20,1.44672582602105E-27,2.41120971003509E-34,3.33333333333333E-06,0,0,2,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1,0,2,0,1,5.6,0,0,0,0,0,360,0,0,0,96,Arsenal,Huddersfield,Wolverhampton,Newcastle,Fulham,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2
Mikel,Merino,MID,NEW,5000000,0,49,1.28947368421053,2.57894736842105E-07,9.8E-06,0,0,4,18,0,0,0,1,0,0,0,0,0,49,0,0,0,0,4,0,3,0,1,0,0,0,0,0,0,1337,0,0,0,271,Tottenham,Cardiff City,Chelsea,Man City,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.9
Simon,Mignolet,GLK,LIV,5000000,0,67,1.76315789473684,3.52631578947368E-07,1.34E-05,0,0,3,24,0,36,0,0,0,0,0,0,0,67,0,0,0,0,0,0,7,0,0,0.2,0,0,0,1,0,1710,0,0,0,329,West Ham,Crystal Palace,Brighton,Leicester,Tottenham,1.3,1.1,1.7,0.9,1.1,1.6,1.3,1.3,1,2.5,1,2.5,1.3,1.5,1,0.9,1.3,2.2,1.3,1.3,1,1.4,1.5,1.2,1,1.2,1,1.7,1.2,1.3,2.2,1.4,1.2,1.6,2.2,1.3,1,2.5,28
Luka,Milivojevic,MID,CRY,6500000,0,144,3.78947368421053,5.82995951417004E-07,2.21538461538462E-05,0,0,8,52,0,0,0,10,0,0,0,0,0,144,0,0,1,0,21,0,8,0,2,13.4,0,0,0,0,0,3079,0,0,0,630,Fulham,Liverpool,Watford,Southampton,Huddersfield,4.7,3.2,3.5,4.6,3.8,4.1,3.6,5.4,3.9,4.1,2.9,3.4,2.7,4.3,3.3,3.5,4.8,2,5.4,3.6,4.7,4.3,2.5,3.9,5.4,4.3,4,3.4,3.6,4,2.7,4.5,3.3,2.6,3.3,4.6,4.7,4.4,168.6
James,Milner,MID,LIV,5500000,0,77,5.56989443018105E-27,1.01270807821474E-33,1.4E-05,0,0,3,25,0,0,0,0,0,0,0,0,0,77,0,0,0,0,4,0,6,0,3,0.7,0,0,0,0,0,1759,0,0,0,459,West Ham,Crystal Palace,Brighton,Leicester,Tottenham,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.5
Tyrone,Mings,DEF,BOU,4500000,0,3,2.17008873903158E-28,4.82241942007018E-35,6.66666666666667E-07,0,0,1,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,201,0,0,0,40,Cardiff City,West Ham,Everton,Chelsea,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2
Rafa,Mir,FWD,WOL,4500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,Everton,Leicester,Man City,West Ham,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Miranda,DEF,WOL,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,Everton,Leicester,Man City,West Ham,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henrikh,Mkhitaryan,MID,ARS,7000000,0,107,7.73998316921263E-27,1.10571188131609E-33,1.52857142857143E-05,0,0,2,17,0,0,0,3,0,0,0,0,0,107,0,0,0,0,9,0,12,0,9,21.7,0,0,0,0,0,1712,0,0,0,411,Man City,Chelsea,West Ham,Cardiff City,Newcastle,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.8
Nacho,Monreal,DEF,ARS,5500000,0,130,3.42105263157895,6.2200956937799E-07,2.36363636363636E-05,0,0,3,29,0,0,0,5,0,0,0,0,0,130,0,0,0,0,15,0,10,0,2,4.2,0,0,0,0,0,2241,0,0,0,604,Man City,Chelsea,West Ham,Cardiff City,Newcastle,3.5,3.5,3.7,4.2,2.9,4,4.4,4.2,3.4,3.3,3.9,4.9,2.8,3.9,3,3.7,3.5,3.7,3.8,3.2,4.9,3,4.2,4.9,2.9,3,4.2,3.5,3.2,3.7,4.2,3.6,3.3,3.7,4,2.8,4.4,3,124
Aaron,Mooy,MID,HUD,5500000,0,113,2.97368421052632,5.4066985645933E-07,2.05454545454545E-05,0,0,4,52,0,0,0,4,0,0,0,0,0,113,0,0,0,0,8,0,10,0,3,4.5,0,0,0,0,0,3066,0,0,0,576,Chelsea,Man City,Cardiff City,Everton,Crystal Palace,2.5,1.5,4.2,2.7,3.4,2.8,2.3,2.5,2.2,2.4,4.2,3,3.7,2.8,2.5,2.3,2.8,3.3,1.8,3.7,3.1,3.7,1.8,3.3,2,2.9,2.3,4.2,2.2,3.1,2.4,2.8,3.4,1.8,3,1.7,2.3,2.7,195.2
Alvaro,Morata,FWD,CHE,9000000,0,122,3.21052631578947,3.5672514619883E-07,1.35555555555556E-05,0,0,7,19,0,0,0,11,0,0,0,0,0,122,0,0,0,0,13,0,11,0,6,2.8,0,0,0,0,0,2055,0,0,0,356,Huddersfield,Arsenal,Newcastle,Bournemouth,Cardiff City,3,3.2,2.9,3.8,4.6,2.9,3,3,2.9,2.8,3.5,3.5,2.5,4.6,4,3.1,3.1,3.7,2.9,2.9,3.7,3.6,2.6,3.2,3.6,2.5,3.7,3.1,4,4.6,2.9,4,3.5,2.4,3.4,2.3,3.5,3,228.8
Alberto,Moreno,DEF,LIV,4500000,0,52,3.76148714765474E-27,8.35886032812164E-34,1.15555555555556E-05,0,0,1,19,0,0,0,0,0,0,0,0,0,52,0,0,0,0,3,0,6,0,1,0.3,0,0,0,0,0,1264,0,0,0,328,West Ham,Crystal Palace,Brighton,Leicester,Tottenham,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.7
Wes,Morgan,DEF,LEI,4500000,0,61,1.60526315789474,3.5672514619883E-07,1.35555555555556E-05,0,0,4,52,0,0,0,0,0,0,0,0,0,61,0,0,0,0,1,0,5,0,0,0.9,0,0,0,0,0,2817,0,0,0,390,Man Utd,Wolverhampton,Southampton,Liverpool,Bournemouth,0.9,2.3,1,1.2,0.8,1.1,0.8,1.3,0.8,1.1,2,1.1,1.2,1.5,2,1.2,1,1.1,1.1,2.3,1,1.3,2,1,1.2,0.9,1.3,1.5,1.1,2.3,0.9,1,0.9,1.1,0.9,1.1,0.8,1.4,75.1
Sean,Morrison,DEF,CAR,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,Bournemouth,Newcastle,Huddersfield,Arsenal,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Victor,Moses,DEF,CHE,6000000,0,131,3.44736842105263,5.74561403508772E-07,2.18333333333333E-05,0,0,3,20,0,0,0,3,0,0,0,0,0,131,0,0,0,0,9,0,11,0,6,6.9,0,0,0,0,0,2109,0,0,0,486,Huddersfield,Arsenal,Newcastle,Bournemouth,Cardiff City,3,3.6,2.9,3.5,4.9,3,4,3.5,3.8,3.1,4,4,3.3,4.9,4.3,3.6,3.8,3.5,3.7,3.3,4.2,3.6,2.9,2.8,3.7,2.9,4.5,3.9,4.3,4.9,3.4,4.3,3.7,3.3,3.8,3.1,4.4,2.8,125.9
Steve,Mounie,FWD,HUD,6000000,0,92,2.42105263157895,4.03508771929825E-07,1.53333333333333E-05,0,0,2,32,0,0,0,7,0,0,0,0,0,92,0,0,0,0,12,0,6,0,2,0.3,0,0,0,0,0,1849,0,0,0,269,Chelsea,Man City,Cardiff City,Everton,Crystal Palace,1.8,1.5,3.4,1.9,2.3,1.9,2,1.8,1.9,1.8,3.4,2.3,3,2.5,2.1,1.6,2.3,2.4,1.4,3,2.2,3,2,2.3,1.3,2.1,1.9,3.4,2,2.5,1.9,1.9,2.4,1.5,2.3,1.5,1.9,2,124.5
Lys,Mousset,FWD,BOU,5000000,0,36,2.60410648683789E-27,5.20821297367579E-34,7.2E-06,0,0,1,16,0,0,0,2,0,0,0,0,0,36,0,0,0,0,3,0,1,0,0,0.3,0,0,0,0,0,581,0,0,0,106,Cardiff City,West Ham,Everton,Chelsea,Leicester,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.9
